timestep,frequency,period,aIndex,aName,x,y,z,scalar,i,j,k,dXB,dYB,dZB,dRoll,dPitch,dYaw
5547,9.848396405619331,554.0,8,move_forward,-27.7942523956,-27.5082054138,-1.01856040955,-0.309616029263,-0.199658796191,0.0666660740972,-0.927270174026,-0.573095798492,0.430736422539,0.315300881863,-1.58519844717e-06,0.228516176343,-3.20120605579e-08
5548,9.885604925003063,554.0,8,move_forward,-27.868314743,-27.4525375366,-0.980059623718,-0.311082929373,-0.178042709827,0.0594484694302,-0.931662023067,-0.877703249454,0.659677863121,0.424026310444,-1.85680346476e-06,0.573730945587,-2.02576675434e-08
5549,9.880761003740941,554.0,8,move_forward,-27.9727020264,-27.3740787506,-0.935247957706,-0.312616348267,-0.152059391141,0.0507727973163,-0.936253726482,-1.16470253468,0.87538599968,0.441753208637,-3.09988809022e-06,0.563079595566,-5.32698285483e-09
5550,9.920091577993846,555.0,8,move_forward,-28.1005706787,-27.2779712677,-0.893396139145,-0.31379365921,-0.128480911255,0.0429000630975,-0.939779698849,-1.41276478767,1.06182944775,0.396908640862,-3.20649542118e-06,0.508542060852,1.12994449353e-08
5551,9.9208189640899,555.0,8,move_forward,-28.2561283112,-27.1610469818,-0.856895446777,-0.314710110426,-0.106492459774,0.0355581566691,-0.94252461195,-1.63100028038,1.22585499287,0.315525978804,7.03792807144e-07,0.45000243187,1.02865707063e-08
5552,9.875735799655292,555.0,5,hover,-28.4251613617,-27.0340042114,-0.833249568939,-0.316707998514,-0.00517842080444,0.00172927114181,-0.948507368565,-1.75593733788,1.31975769997,0.0606321953237,-3.01547174786e-07,2.59159970284,4.8231534322e-09
5553,9.902268810350119,555.0,5,hover,-28.5998535156,-26.9027023315,-0.854573905468,-0.314381986856,0.114863336086,-0.0383528098464,-0.941540956497,-1.61758637428,1.21577394009,-0.472449094057,-1.31900165456e-07,2.12991642952,2.13974757912e-08
5554,9.933012677053657,555.0,5,hover,-28.7484111786,-26.7910442352,-0.920656561852,-0.311688512564,0.168282419443,-0.0561895444989,-0.933474183083,-1.29291450977,0.971751928329,-0.747062146664,1.8744906356e-06,0.423422724009,1.8206383956e-08
5555,9.919716194643174,555.0,5,hover,-28.8625240326,-26.7052745819,-0.992021203041,-0.31160235405,0.169707283378,-0.0566653609276,-0.93321621418,-1.02410054207,0.769712090492,-0.654711902142,8.90062324288e-07,-0.275622159243,1.80360348878e-08
5556,9.932330542189217,555.0,8,move_forward,-28.9569168091,-26.6343307495,-1.0456340313,-0.315893083811,0.0682076066732,-0.0227744914591,-0.94606590271,-0.860408306122,0.64668148756,-0.352747619152,2.09290760722e-06,-2.62142038345,4.69025955852e-08
5557,9.935553865796836,555.0,8,move_forward,-29.0430240631,-26.5696125031,-1.0623049736,-0.316212505102,-0.0533059723675,0.0177990775555,-0.94702231884,-0.849528491497,0.638504385948,0.0139505453408,9.88928718471e-07,-2.49118232727,5.68782567711e-08
5558,9.929508910816082,555.0,8,move_forward,-29.1318836212,-26.502822876,-1.04580259323,-0.313615679741,-0.132331341505,0.0441857688129,-0.939245045185,-0.964431285858,0.724865436554,0.305327117443,-3.25536120727e-07,-0.823571205139,5.57586510297e-08
5559,9.879201712836142,555.0,8,move_forward,-29.2402362823,-26.4213829041,-1.00520610809,-0.313206672668,-0.140753984451,0.0469980761409,-0.938019752502,-1.16932487488,0.878863871098,0.460990130901,4.2040420567e-07,0.176061078906,5.66252573719e-08
5560,9.934377227908035,556.0,8,move_forward,-29.3670330048,-26.3260879517,-0.95807570219,-0.313910931349,-0.125900685787,0.042038589716,-0.940128624439,-1.39203774929,1.0462552309,0.472990989685,6.6241987895e-08,0.406753063202,5.95137912285e-08
5561,9.928498216361188,556.0,8,move_forward,-29.5201377869,-26.2110214233,-0.912901222706,-0.314713478088,-0.106423825026,0.0355352312326,-0.942532062531,-1.60531365871,1.20655417442,0.404572814703,3.06528278315e-08,0.419311195612,6.12959709656e-08
5562,9.912073940508234,556.0,8,move_forward,-29.6880779266,-26.0848007202,-0.877555310726,-0.315333485603,-0.0884465500712,0.0295325554907,-0.944388568401,-1.78198206425,1.33933830261,0.307749420404,4.47610204901e-07,0.380226016045,5.79493644182e-08
5563,9.921734214255132,556.0,8,move_forward,-29.877702713,-25.942281723,-0.851550996304,-0.315805017948,-0.071802303195,0.0239749941975,-0.945799589157,-1.93060004711,1.45103991032,0.203137606382,-5.98551594067e-07,0.332371026278,6.45829274504e-08
5564,9.92840420873229,556.0,8,move_forward,-30.0808601379,-25.7895851135,-0.835857152939,-0.316133350134,-0.0574144907296,0.019171025604,-0.946781814098,-2.04808330536,1.53934037685,0.107093952596,-2.97492965728e-06,0.282326579094,7.6790271919e-08
5565,9.855917586626626,556.0,8,move_forward,-30.2881889343,-25.6337623596,-0.829303026199,-0.316348552704,-0.0455440990627,0.0152076594532,-0.947427093983,-2.13646149635,1.60576629639,0.028237503022,-3.69513759324e-06,0.236700564623,8.00156385594e-08
5566,9.933930178579887,556.0,8,move_forward,-30.5098075867,-25.4671993256,-0.829848647118,-0.316493451595,-0.0353537201881,0.011805055663,-0.947862148285,-2.20560693741,1.6577372551,-0.0357707478106,2.63515767074e-06,0.19330188632,7.520720402e-08
5567,9.902572735192665,556.0,8,move_forward,-30.7375297546,-25.2960453033,-0.836013913155,-0.316583931446,-0.0271129086614,0.0090532079339,-0.948133707047,-2.2568795681,1.69627439976,-0.0821372866631,4.03075637223e-06,0.153897613287,6.81458374174e-08
5568,9.85642712788457,556.0,8,move_forward,-30.9628601074,-25.1266880035,-0.845732271671,-0.316637605429,-0.0207626782358,0.00693268328905,-0.948294043541,-2.29326367378,1.72362077236,-0.111758038402,3.17196713695e-06,0.12077396363,6.10309740523e-08
5569,9.932989153602046,556.0,5,hover,-31.1962909698,-24.9512367249,-0.862504780293,-0.315638750792,0.0780781581998,-0.026070529595,-0.945302248001,-2.24085688591,1.68423163891,-0.348550707102,-5.0157206033e-07,2.59996390343,6.06413834703e-08
5570,9.932542229189707,557.0,5,hover,-31.4094543457,-24.7910175323,-0.925388336182,-0.311359554529,0.173669859767,-0.057988833636,-0.932486653328,-1.90186262131,1.42944324017,-0.853587508202,2.70856929774e-07,1.37650048733,6.7956705152e-08
5571,9.912378467544867,557.0,8,move_forward,-31.5829906464,-24.6605873108,-1.01041150093,-0.315024584532,0.0978322550654,-0.0326664745808,-0.943462431431,-1.650416255,1.24045574665,-0.775376021862,5.58330611966e-07,-2.45179653168,5.79867105444e-08
5572,9.93223646197418,557.0,8,move_forward,-31.7485084534,-24.5361881256,-1.06435513496,-0.316691756248,-0.0112169831991,0.00374538591132,-0.948454856873,-1.61159563065,1.21127831936,-0.280168354511,2.42789255367e-08,-1.59810018539,4.56169182428e-08
5573,9.877131176880617,557.0,8,move_forward,-31.9092235565,-24.415391922,-1.06827783585,-0.315992802382,-0.0639708191156,0.0213601067662,-0.946361482143,-1.64337396622,1.23516309261,0.194083511829,-1.43808631492e-06,-0.638812601566,3.17836637009e-08
5574,9.863519850247158,557.0,8,move_forward,-32.0811805725,-24.2861404419,-1.03457558155,-0.315672338009,-0.0768610313535,0.0256641954184,-0.945401906967,-1.73805677891,1.30632770061,0.410950064659,1.49031279761e-07,-0.0174840167165,2.87210983885e-08
5575,9.893369752636508,557.0,8,move_forward,-32.2647819519,-24.1481437683,-0.991640746593,-0.315817713737,-0.0713057219982,0.0238092318177,-0.945837080479,-1.86313784122,1.40033912659,0.409090965986,4.21453393074e-07,0.197162121534,2.32078303242e-08
5576,9.939085452404141,557.0,8,move_forward,-32.4610176086,-24.0006484985,-0.953736722469,-0.316065907478,-0.060632776469,0.020245494321,-0.946581304073,-1.98197281361,1.48965585232,0.327796131372,4.01005706863e-07,0.238408252597,2.08121662126e-08
5577,9.86943825459611,557.0,8,move_forward,-32.662197113,-23.8494415283,-0.926025092602,-0.316274493933,-0.0499156415462,0.016666918993,-0.947207033634,-2.07900476456,1.56258523464,0.232159510255,2.17647857426e-06,0.225028216839,1.57181716531e-08
5578,9.931295757839804,557.0,8,move_forward,-32.8784751892,-23.6868782043,-0.907119452953,-0.316432595253,-0.0399063490331,0.0133246351033,-0.947681605816,-2.15852618217,1.62235367298,0.140974581242,2.4888236112e-06,0.195815742016,8.54797921335e-09
5579,9.917980416127728,557.0,5,hover,-33.093421936,-23.5253314972,-0.90065830946,-0.316096335649,0.0591661818326,-0.0197560340166,-0.946674346924,-2.14505720139,1.61222982407,-0.133650690317,2.60188699031e-06,2.58712339401,-6.62750849756e-08
5580,9.911605473910074,558.0,7,move_left,-33.2991867065,-23.367351532,-0.932165384293,-0.300273150206,0.194593414664,0.0402476638556,-0.932925343513,-1.80586135387,1.49366378784,-0.499367803335,-2.57419037819,1.52476084232,0.0332706496119
5581,9.933765486337919,558.0,7,move_left,-33.4503555298,-23.2156047821,-0.998292446136,-0.279986619949,0.249196261168,0.114808320999,-0.919960796833,-1.16464829445,1.5061609745,-0.711954116821,-1.16746151447,-0.0203481726348,0.0321948751807
5582,9.932871538015227,558.0,7,move_left,-33.5436553955,-23.0626621246,-1.05600988865,-0.270615816116,0.231111988425,0.13920673728,-0.924108147621,-0.754236638546,1.58590757847,-0.404777348042,0.129401549697,-0.669629991055,0.0208132974803
5583,9.933083248076995,558.0,7,move_left,-33.6036491394,-22.8961105347,-1.07655072212,-0.268219858408,0.192866116762,0.133358716965,-0.934385538101,-0.425427734852,1.68305552006,-0.0121439825743,0.466633945704,-0.690615177155,0.0158154275268
5584,9.921311770118532,558.0,7,move_left,-33.6301269531,-22.7240314484,-1.06402349472,-0.267829537392,0.158487826586,0.119338162243,-0.942818880081,-0.10955337435,1.79583883286,0.240258052945,0.494986087084,-0.555873811245,0.0129351904616
5585,9.930613858760633,558.0,7,move_left,-33.6251068115,-22.5344982147,-1.03249645233,-0.267984867096,0.12907128036,0.103102132678,-0.949154734612,0.204141452909,1.92074596882,0.35727083683,0.462143957615,-0.436951935291,0.0104435337707
5586,9.935389119713472,558.0,7,move_left,-33.5910224915,-22.338476181,-0.99572622776,-0.26823708415,0.105626247823,0.0878958106041,-0.953502118587,0.478525131941,2.03780865669,0.373674035072,0.415553361177,-0.351335853338,0.00833069998771
5587,9.917417591381883,558.0,7,move_left,-33.529510498,-22.1249752045,-0.95940387249,-0.268477171659,0.0853227004409,0.0733293443918,-0.956693708897,0.720547258854,2.1459338665,0.331856191158,0.367332786322,-0.287808328867,0.00652188714594
5588,9.933459643804472,558.0,7,move_left,-33.4455108643,-21.9012641907,-0.929040253162,-0.26864734292,0.068305619061,0.0603282749653,-0.958917915821,0.919643044472,2.23790168762,0.260996431112,0.32013553381,-0.236758187413,0.00504557508975
5589,9.89596073990185,558.0,7,move_left,-33.3465118408,-21.675951004,-0.907034099102,-0.268751114607,0.0543899685144,0.0492197759449,-0.96041238308,1.07452988625,2.31123924255,0.183649197221,0.274065643549,-0.196232110262,0.00389606528915
5590,9.934377227908035,559.0,7,move_left,-33.230266571,-21.4370059967,-0.89227181673,-0.268805801868,0.0423953905702,0.0393513180315,-0.961456000805,1.19939744473,2.37152242661,0.10730484128,0.230936437845,-0.160456329584,0.00295438640751
5591,9.923823494617295,559.0,7,move_left,-33.1067352295,-21.1998729706,-0.884929895401,-0.268821507692,0.0328284241259,0.0313077718019,-0.962121188641,1.29222309589,2.41706299782,0.0431796871126,0.19133207202,-0.129985153675,0.00223127240315
5592,9.920772032735702,559.0,7,move_left,-32.9710769653,-20.9514217377,-0.883339583874,-0.268815070391,0.0248302929103,0.0244605131447,-0.962561011314,1.3640846014,2.45280098915,-0.00951054506004,0.154513329268,-0.103143744171,0.00164971046615
5593,9.909474509878043,559.0,7,move_left,-32.8291053772,-20.6998119354,-0.886395275593,-0.268796503544,0.0185065306723,0.0189726985991,-0.962832272053,1.41685199738,2.47937059402,-0.04801447317,0.122098818421,-0.0801285579801,0.00120236375369
5594,9.907204051407907,559.0,7,move_left,-32.6868934631,-20.4533748627,-0.892475783825,-0.268774777651,0.0137312281877,0.0147771062329,-0.962991893291,1.45397424698,2.49827003479,-0.0728573054075,0.0947956889868,-0.0615295358002,0.000872636272106
5595,9.893696469050825,559.0,7,move_left,-32.5371131897,-20.1977958679,-0.900741040707,-0.268752753735,0.00998354516923,0.0114486785606,-0.963089466095,1.4812489748,2.51229786873,-0.0875141844153,0.0715894922614,-0.0458826497197,0.000618858786765
5596,9.90030543792812,559.0,7,move_left,-32.3894920349,-19.9485778809,-0.909752607346,-0.268734246492,0.00727613922209,0.00902172643691,-0.963144659996,1.49981093407,2.52194023132,-0.0933221206069,0.0532981678843,-0.0337790139019,0.000438020040747
5597,9.933247917697852,559.0,7,move_left,-32.2357978821,-19.6909694672,-0.919297814369,-0.268718987703,0.00524188578129,0.00717977248132,-0.963177621365,1.51301288605,2.52886605263,-0.0929308235645,0.0384936369956,-0.0241236016154,0.000303487933706
5598,9.900141858703067,559.0,7,move_left,-32.0809898376,-19.432767868,-0.928562402725,-0.268707275391,0.0037979632616,0.00585989607498,-0.963196575642,1.52192521095,2.53358888626,-0.0881456583738,0.0272335279733,-0.0168618690223,0.000208343801205
5599,9.932401103520135,559.0,7,move_left,-31.930015564,-19.1817779541,-0.936947524548,-0.268699228764,0.00281842681579,0.00495515670627,-0.963207304478,1.52770137787,2.53668212891,-0.0809416696429,0.0190814305097,-0.0116798635572,0.000143604818732
5600,9.93899124417957,560.0,7,move_left,-31.7739753723,-18.9229221344,-0.944764018059,-0.268692940474,0.00212646531872,0.0043085818179,-0.963213920593,1.53161287308,2.53879880905,-0.0721869841218,0.0129945483059,-0.00784188974649,9.73275673459e-05
5601,9.849298341192162,560.0,7,move_left,-31.6176128387,-18.6638908386,-0.951664507389,-0.268688976765,0.00166362186428,0.00387094449252,-0.963217794895,1.53412294388,2.54017329216,-0.0630868598819,0.00869488343596,-0.00516690779477,6.56760821585e-05
5602,9.903812006498168,560.0,5,hover,-31.4670963287,-18.4147605896,-0.962232112885,-0.267348945141,-0.0269543342292,-0.0979396551847,-0.958230614662,1.47721993923,2.44407200813,-0.279700905085,2.78831720352,-0.00330062303692,0.000112867783173
5603,9.917089306445169,560.0,4,yaw_ccw,-31.3262023926,-18.1817073822,-1.00732815266,-0.269464403391,-0.0507267042994,-0.186416760087,-0.943432331085,1.26636481285,2.09444355965,-0.575742185116,1.22002863884,0.0101673798636,-0.25721308589
5604,9.898342843927143,560.0,4,yaw_ccw,-31.211971283,-17.9927482605,-1.07915306091,-0.285473287106,-0.0554274357855,-0.220248684287,-0.931087195873,0.968377828598,1.60233449936,-0.8138448596,0.0784235224128,0.0108478590846,-0.49551063776
5605,9.914159153977431,560.0,4,yaw_ccw,-31.1274471283,-17.8528881073,-1.1561743021,-0.313396722078,-0.0456092022359,-0.20898924768,-0.9252166152,0.757509052753,1.25332784653,-0.678748011589,-0.530480504036,-0.0450376532972,-0.673653662205
5606,9.930190658152986,560.0,4,yaw_ccw,-31.0580883026,-17.7382202148,-1.2092615366,-0.350289165974,-0.0313478708267,-0.178547158837,-0.918931901455,0.608096778393,1.00434660912,-0.358200222254,-0.715232729912,-0.126482069492,-0.797667622566
5607,9.884836101311048,560.0,4,yaw_ccw,-31.004114151,-17.649225235,-1.23064315319,-0.390500634909,-0.0188597235829,-0.144421190023,-0.909008264542,0.484923571348,0.79761248827,-0.0877471417189,-0.684877216816,-0.189409092069,-0.879106760025
5608,9.915049737130754,560.0,4,yaw_ccw,-30.9604568481,-17.5776405334,-1.22946727276,-0.434116691351,-0.00930450670421,-0.111753694713,-0.893849730492,0.374018877745,0.610761225224,0.0942383483052,-0.565647959709,-0.220419660211,-0.93573975563
5609,9.91844948555024,560.0,4,yaw_ccw,-30.9271907806,-17.523563385,-1.2144100666,-0.478487402201,-0.00304400245659,-0.0843841135502,-0.874025166035,0.281468749046,0.454992711544,0.188655689359,-0.431439906359,-0.221411794424,-0.973483622074
5610,9.932824492560394,561.0,4,yaw_ccw,-30.9030170441,-17.4847068787,-1.19365906715,-0.52141648531,0.000591342104599,-0.0632295161486,-0.850956261158,0.20979526639,0.335029929876,0.223388075829,-0.316878676414,-0.204500824213,-0.997894465923
5611,9.928004696169214,561.0,4,yaw_ccw,-30.8846530914,-17.4555778503,-1.17056751251,-0.564938783646,0.00259207747877,-0.046377338469,-0.823824346066,0.152887746692,0.240646421909,0.225312337279,-0.223031312227,-0.178234562278,-1.01460838318
5612,9.934565471241825,561.0,4,yaw_ccw,-30.871673584,-17.4352970123,-1.14890420437,-0.606118023396,0.00343081727624,-0.0339664891362,-0.794641792774,0.111327625811,0.17252150178,0.210571825504,-0.154285088181,-0.150114238262,-1.02536571026
5613,9.87417809428521,561.0,4,yaw_ccw,-30.8620204926,-17.4204559326,-1.12852716446,-0.647162854671,0.00360101321712,-0.0243923515081,-0.761952936649,0.0796161144972,0.121240228415,0.18835054338,-0.102555260062,-0.121972471476,-1.0327231884
5614,9.90325078861374,561.0,4,yaw_ccw,-30.8551425934,-17.410068512,-1.11053240299,-0.686578154564,0.00337373442017,-0.0173406582326,-0.726841330528,0.0565221756697,0.0844614878297,0.164508357644,-0.0659654438496,-0.0965286269784,-1.03758239746
5615,9.933036200616685,561.0,4,yaw_ccw,-30.8503932953,-17.4030361176,-1.09535431862,-0.723100304604,0.00296657322906,-0.0123336203396,-0.690626621246,0.040276568383,0.0590074770153,0.14242438972,-0.0413877181709,-0.07521828264,-1.04072129726
5616,9.910223755404862,561.0,4,yaw_ccw,-30.8469314575,-17.398021698,-1.08189558983,-0.758790433407,0.00248000584543,-0.00859821401536,-0.651273429394,0.0282355193049,0.0404661260545,0.121899925172,-0.0243386495858,-0.056947324425,-1.04288029671
5617,9.933600799556643,561.0,4,yaw_ccw,-30.8445129395,-17.3945884705,-1.07039821148,-0.792380750179,0.00200030603446,-0.00593623379245,-0.609994769096,0.0196805633605,0.0275388360023,0.103976607323,-0.0133030116558,-0.0422476120293,-1.04431533813
5618,9.928545220843226,561.0,4,yaw_ccw,-30.8428726196,-17.3923187256,-1.06086158752,-0.822863280773,0.00157961517107,-0.00410590972751,-0.568222463131,0.0137926349416,0.0188172589988,0.0890658348799,-0.00659885257483,-0.0310397706926,-1.04524827003
5619,9.888961192059226,561.0,4,yaw_ccw,-30.8416957855,-17.3907394409,-1.05246591568,-0.851984322071,0.0012095044367,-0.00278307311237,-0.523558616638,0.00951450224966,0.012614284642,0.0759147629142,-0.002482798649,-0.0221847109497,-1.04589390755
5620,9.920654706292797,562.0,4,yaw_ccw,-30.8409061432,-17.3897075653,-1.04550135136,-0.877943754196,0.000915031181648,-0.00189204723574,-0.47875931859,0.00660498114303,0.00849256943911,0.0650782287121,-0.000265541428234,-0.0157419610769,-1.04631495476
5621,9.927581717910483,562.0,4,yaw_ccw,-30.84034729,-17.388999939,-1.03935921192,-0.90223389864,0.000674092036206,-0.00126079295296,-0.431244671345,0.00451466999948,0.00560518819839,0.0556329861283,0.000870005576871,-0.0108682420105,-1.0466067791
5622,9.932636315197442,562.0,4,yaw_ccw,-30.839963913,-17.3885326385,-1.03410243988,-0.923959076405,0.000488423800562,-0.000833449827041,-0.382490068674,0.00307287252508,0.00366896321066,0.047667697072,0.00131026958115,-0.00737816886976,-1.04680192471
5623,9.934541940434967,562.0,4,yaw_ccw,-30.8397102356,-17.3882350922,-1.02971589565,-0.942530810833,0.000352105154889,-0.000553718651645,-0.334118723869,0.00210729218088,0.00241154944524,0.0411270335317,0.00136846036185,-0.00498703867197,-1.04692947865
5624,9.910902857034836,562.0,4,yaw_ccw,-30.8395347595,-17.3880329132,-1.02582037449,-0.959019601345,0.00024785232381,-0.000360872742021,-0.283339440823,0.00142340455204,0.00155081681442,0.0354169681668,0.00123869662639,-0.00327835488133,-1.04701805115
5625,9.921217898528957,562.0,4,yaw_ccw,-30.8394088745,-17.3879070282,-1.02255296707,-0.972410559654,0.000174047832843,-0.000236742504057,-0.233276113868,0.000969271990471,0.00100069411565,0.0307129416615,0.00103957869578,-0.00214889389463,-1.04707586765
5626,9.913479606042198,562.0,4,yaw_ccw,-30.8393421173,-17.387834549,-1.01963639259,-0.983475804329,0.000119416683447,-0.000152501379489,-0.181039705873,0.000650142610539,0.000630308699328,0.0265895146877,0.000821838912088,-0.00136895210017,-1.04711616039
5627,9.874922011663523,562.0,4,yaw_ccw,-30.8392772675,-17.3877696991,-1.01710796356,-0.991737306118,8.09387784102e-05,-9.77744784905e-05,-0.128285497427,0.000434577581473,0.000392120302422,0.0230819229037,0.000624067732133,-0.000858560320921,-1.04714310169
5628,9.905425862292914,562.0,4,yaw_ccw,-30.8392276764,-17.3877410889,-1.01497042179,-0.997051894665,5.48637108295e-05,-6.32810479146e-05,-0.076730504632,0.000292969780276,0.00024402391864,0.0201719887555,0.000463338394184,-0.000537723943125,-1.04716062546
5629,9.926970812939627,562.0,4,yaw_ccw,-30.8392276764,-17.3877410889,-1.0130469799,-0.999726235867,3.63317958545e-05,-4.03094418289e-05,-0.0233983509243,0.00019447010709,0.000147238199133,0.0176021661609,0.000332427211106,-0.000327078159899,-1.04717302322
5630,9.8871895449488,563.0,4,yaw_ccw,-30.8392276764,-17.3877410889,-1.01141309738,-0.999595761299,2.40849985857e-05,-2.59797725448e-05,0.0284309443086,0.000130185784656,8.8430926553e-05,0.0154593894258,0.000235621962929,-0.000198990295758,-1.04718089104
5631,9.89955769130913,563.0,4,yaw_ccw,-30.8392276764,-17.3877410889,-1.00993585587,-0.996652901173,1.55862926476e-05,-1.65154742717e-05,0.0817498415709,8.57625855133e-05,5.09877463628e-05,0.0135576222092,0.000162170632393,-0.000117457399028,-1.04718577862
5632,9.915799826001438,563.0,4,yaw_ccw,-30.8392276764,-17.3877410889,-1.00863850117,-0.990867972374,9.9691487776e-06,-1.05092840386e-05,0.13483582437,5.62596251257e-05,2.8411475796e-05,0.011918079108,0.000109946180601,-6.83760881657e-05,-1.04718983173
5633,9.907344461950192,563.0,4,yaw_ccw,-30.8392276764,-17.3877410889,-1.00752806664,-0.982550799847,6.38408209852e-06,-6.79270215187e-06,0.185994505882,3.72025206161e-05,1.53762575792e-05,0.0105398204178,7.38934395486e-05,-3.98290030716e-05,-1.04719257355
5634,9.857909729338434,563.0,4,yaw_ccw,-30.8392276764,-17.3877410889,-1.00651741028,-0.971221268177,3.98272641178e-06,-4.34779622083e-06,0.238179340959,2.41723500949e-05,7.57565476306e-06,0.00930610857904,4.87853831146e-05,-2.27877499128e-05,-1.04719257355
5635,9.934236050089174,563.0,5,hover,-30.8392276764,-17.3877410889,-1.00562417507,-0.959315121174,2.4241335268e-06,-2.81978714156e-06,0.282337576151,1.56164860527e-05,3.2415532587e-06,0.0082346694544,3.177396502e-05,-1.33232788357e-05,-0.730619966984
5636,9.907999763774878,563.0,8,move_forward,-30.8377304077,-17.3887023926,-1.0029720068,-0.945649385452,0.0237004105002,0.0953825935721,0.309980332851,0.0611629933119,-0.0388251952827,0.0225777626038,0.178071543574,-2.51903414726,-0.506460309029
5637,9.93336554219835,563.0,8,move_forward,-30.820476532,-17.3999137878,-0.998336136341,-0.925553381443,0.0531653761864,0.183687806129,0.326777100563,0.295980334282,-0.197635948658,0.0917174071074,-0.118956677616,-1.25512456894,-0.339509010315
5638,9.904116026078476,563.0,8,move_forward,-30.7754230499,-17.4311351776,-0.980785489082,-0.916330218315,0.0659936219454,0.199749484658,0.340710908175,0.589090526104,-0.420208990574,0.255762040615,-0.185880020261,0.162219941616,-0.227717921138
5639,9.84946024455137,563.0,8,move_forward,-30.7030677795,-17.4843139648,-0.948905348778,-0.916382968426,0.0658861771226,0.177892237902,0.3524992764,0.869949698448,-0.655985355377,0.373357385397,-0.166690468788,0.556434571743,-0.153570741415
5640,9.9156826171344,564.0,8,move_forward,-30.6005458832,-17.5637054443,-0.908658206463,-0.918145358562,0.061837669462,0.150190457702,0.361425191164,1.13466203213,-0.899330198765,0.402171015739,-0.113231509924,0.566910207272,-0.10215562582
5641,9.89722171095789,564.0,8,move_forward,-30.472864151,-17.6672134399,-0.869228482246,-0.919863283634,0.0564190857112,0.124611899257,0.367614448071,1.36203849316,-1.12660932541,0.36325776577,-0.0685029551387,0.512841522694,-0.0679724216461
5642,9.839247635960149,564.0,8,move_forward,-30.3286914825,-17.7886714935,-0.836755752563,-0.921272218227,0.050337318331,0.102659851313,0.37173178792,1.54413700104,-1.32263696194,0.289559215307,-0.038142926991,0.455866247416,-0.0458266474307
5643,9.90336770376107,564.0,8,move_forward,-30.1632289886,-17.9326438904,-0.81185656786,-0.922428846359,0.0436609908938,0.0829104036093,0.374625980854,1.69425213337,-1.49536693096,0.198045477271,-0.0127691626549,0.398335933685,-0.0305809378624
5644,9.924903692345552,564.0,8,move_forward,-29.9842014313,-18.0926952362,-0.796432852745,-0.923286557198,0.0370556116104,0.0660332217813,0.376574486494,1.81083917618,-1.63811433315,0.105755053461,0.0034256929066,0.340955138206,-0.0204480998218
5645,9.935294981547369,564.0,8,move_forward,-29.8004646301,-18.2606105804,-0.790077567101,-0.923873782158,0.0310041420162,0.0522422008216,0.377844959497,1.89702641964,-1.74997186661,0.0249617695808,0.0140067506582,0.288552582264,-0.0138639546931
5646,9.912776723443177,564.0,8,move_forward,-29.6034202576,-18.443939209,-0.791212022305,-0.924285054207,0.0252442527562,0.0404192693532,0.378716647625,1.96324241161,-1.84083712101,-0.0443248450756,0.0201932024211,0.239089220762,-0.00931154564023
5647,9.93800216563558,564.0,8,move_forward,-29.4005794525,-18.6354255676,-0.798578798771,-0.924544215202,0.0201778933406,0.0308553669602,0.379287391901,2.01134490967,-1.91064012051,-0.0971145927906,0.0228840857744,0.19305947423,-0.00626610033214
5648,9.926195541818819,564.0,8,move_forward,-29.1997089386,-18.8272342682,-0.810079574585,-0.924695193768,0.0159592758864,0.0234773885459,0.379648566246,2.0447101593,-1.9618242979,-0.13259883225,0.022609654814,0.153663724661,-0.00427250098437
5649,9.863125542326767,564.0,8,move_forward,-28.9898395538,-19.0294437408,-0.824839711189,-0.924782514572,0.0123444348574,0.0175716038793,0.37988960743,2.06878185272,-2.00092840195,-0.154435992241,0.0212412308902,0.118632249534,-0.00288215302862
5650,9.877177696245814,565.0,8,move_forward,-28.7779350281,-19.2350635529,-0.841166436672,-0.924827456474,0.00943372584879,0.0131147708744,0.380043745041,2.08518052101,-2.02925276756,-0.163787722588,0.0185407530516,0.0892605111003,-0.00194470165297
5651,9.919810037817422,565.0,8,move_forward,-28.570941925,-19.4369907379,-0.857435584068,-0.924847602844,0.00721672875807,0.00991943106055,0.380140155554,2.09583616257,-2.04890871048,-0.163543239236,0.0155990868807,0.0661519169807,-0.00132693140768
5652,9.908655152292598,565.0,8,move_forward,-28.3567714691,-19.6467514038,-0.873801290989,-0.924855828285,0.005468016956,0.00754527049139,0.380203723907,2.10301780701,-2.06315684319,-0.156384497881,0.0126513633877,0.0474501363933,-0.000894250522833
5653,9.932307021968368,565.0,8,move_forward,-28.1483383179,-19.8515014648,-0.888750731945,-0.924857854843,0.00420184480026,0.00592347839847,0.380243629217,2.10745286942,-2.07272553444,-0.145069465041,0.00999782793224,0.0335958749056,-0.000609034323134
5654,9.88024894349774,565.0,8,move_forward,-27.9332237244,-20.0632839203,-0.902840137482,-0.924857378006,0.00324760563672,0.00477478466928,0.380270183086,2.11027646065,-2.07944440842,-0.130907073617,0.00764283025637,0.0230307690799,-0.000409516942455
5655,9.933859595521797,565.0,8,move_forward,-27.7178821564,-20.2756290436,-0.915423154831,-0.924856007099,0.00256839161739,0.00400814041495,0.380287617445,2.1119427681,-2.08392596245,-0.11575551331,0.00571613479406,0.0154476976022,-0.000275064026937
